ID,추석까지 남은 기간(주),쇼핑몰 구분,가격(원),프로모션 여부,도시 유형,지역 유형,쇼핑몰 유형,선물 유형,수요량
TRAIN_2747,2,쇼핑몰 9,148000,0,도시 9,지역 4,쇼핑몰 유형 1,프리미엄특선스팸선물세트,177
TRAIN_2748,0,쇼핑몰 70,224000,0,도시 16,지역 3,쇼핑몰 유형 1,고급한과선물세트,28
TRAIN_2749,1,쇼핑몰 44,151000,0,도시 16,지역 3,쇼핑몰 유형 2,프리미엄고당도샤인머스캣선물세트,204
TRAIN_2750,0,쇼핑몰 24,330000,0,도시 21,지역 1,쇼핑몰 유형 1,명품한우선물세트,94
TRAIN_2751,1,쇼핑몰 19,230000,0,도시 17,지역 1,쇼핑몰 유형 3,유기농과일선물세트,40
TRAIN_2752,2,쇼핑몰 9,224000,0,도시 9,지역 4,쇼핑몰 유형 1,프리미엄한과선물세트,42
TRAIN_2753,0,쇼핑몰 16,225000,0,도시 14,지역 4,쇼핑몰 유형 3,고급한과선물세트,107
TRAIN_2754,0,쇼핑몰 2,112000,0,도시 2,지역 2,쇼핑몰 유형 3,스페셜올리브유선물세트,501
TRAIN_2755,1,쇼핑몰 45,112000,0,도시 14,지역 4,쇼핑몰 유형 1,유기농올리브유선물세트,161
TRAIN_2756,2,쇼핑몰 23,142000,0,도시 6,지역 1,쇼핑몰 유형 2,프리미엄왕곶감선물세트,392
TRAIN_2757,0,쇼핑몰 5,136000,0,도시 5,지역 4,쇼핑몰 유형 1,고당도샤인머스캣선물세트,485
TRAIN_2758,1,쇼핑몰 50,212000,0,도시 16,지역 3,쇼핑몰 유형 1,종합과일선물세트,14
TRAIN_2759,2,쇼핑몰 44,113000,0,도시 16,지역 3,쇼핑몰 유형 2,상주반건시곶감선물세트,378
TRAIN_2760,0,쇼핑몰 6,112000,0,도시 6,지역 1,쇼핑몰 유형 3,프리미엄올리브유선물세트,485
TRAIN_2761,0,쇼핑몰 19,231000,0,도시 17,지역 1,쇼핑몰 유형 3,유기농과일선물세트,40
TRAIN_2762,1,쇼핑몰 12,70000,0,도시 11,지역 3,쇼핑몰 유형 2,최적의선택스팸선물세트,609
TRAIN_2763,1,쇼핑몰 15,111000,0,도시 6,지역 1,쇼핑몰 유형 2,실속형견과류선물세트,53
TRAIN_2764,1,쇼핑몰 71,220000,1,도시 16,지역 3,쇼핑몰 유형 1,자연산생송이버섯선물세트,244
TRAIN_2765,2,쇼핑몰 34,174000,0,도시 16,지역 7,쇼핑몰 유형 1,건강가득버섯선물세트,81
TRAIN_2766,0,쇼핑몰 30,155000,0,도시 5,지역 4,쇼핑몰 유형 2,손질새우선물세트,27
TRAIN_2767,1,쇼핑몰 37,139000,1,도시 16,지역 3,쇼핑몰 유형 1,알찬표고버섯3종세트,26
TRAIN_2768,0,쇼핑몰 62,70000,0,도시 16,지역 3,쇼핑몰 유형 3,특선스페셜스팸선물세트,40
TRAIN_2769,2,쇼핑몰 60,147000,0,도시 16,지역 1,쇼핑몰 유형 1,최고의선택스팸선물세트,297
TRAIN_2770,0,쇼핑몰 53,225000,0,도시 16,지역 1,쇼핑몰 유형 3,프리미엄한과선물세트,80
TRAIN_2771,1,쇼핑몰 51,136000,0,도시 6,지역 1,쇼핑몰 유형 1,명품맛김선물세트,54
TRAIN_2772,1,쇼핑몰 62,207000,0,도시 16,지역 3,쇼핑몰 유형 3,자연산프리미엄버섯선물세트,42
TRAIN_2773,1,쇼핑몰 39,73000,0,도시 24,지역 1,쇼핑몰 유형 1,건강담은견과류선물세트,55
TRAIN_2774,2,쇼핑몰 17,146000,0,도시 15,지역 3,쇼핑몰 유형 1,최고의선택스팸선물세트,662
TRAIN_2775,2,쇼핑몰 38,334000,0,도시 16,지역 1,쇼핑몰 유형 2,유기농송이버섯선물세트,53
TRAIN_2776,1,쇼핑몰 15,113000,0,도시 6,지역 1,쇼핑몰 유형 2,프리미엄올리브유선물세트,27
TRAIN_2777,0,쇼핑몰 68,132000,0,도시 16,지역 4,쇼핑몰 유형 1,명품반건시곶감선물세트,350
TRAIN_2778,1,쇼핑몰 51,221000,0,도시 6,지역 1,쇼핑몰 유형 1,블랙타이거새우선물세트,217
TRAIN_2779,1,쇼핑몰 29,136000,0,도시 24,지역 1,쇼핑몰 유형 3,두번구운돌김선물세트,271
TRAIN_2780,0,쇼핑몰 53,144000,0,도시 16,지역 1,쇼핑몰 유형 3,자연산새우선물세트,917
TRAIN_2781,2,쇼핑몰 19,225000,0,도시 17,지역 1,쇼핑몰 유형 3,고급한과선물세트,123
TRAIN_2782,0,쇼핑몰 11,126000,0,도시 5,지역 4,쇼핑몰 유형 3,명품반건시곶감선물세트,338
TRAIN_2783,2,쇼핑몰 3,136000,0,도시 3,지역 1,쇼핑몰 유형 1,명품맛김선물세트,96
TRAIN_2784,0,쇼핑몰 41,207000,0,도시 16,지역 4,쇼핑몰 유형 2,자연산프리미엄버섯선물세트,41
TRAIN_2785,1,쇼핑몰 25,113000,0,도시 22,지역 4,쇼핑몰 유형 3,유기농올리브유선물세트,108
TRAIN_2786,2,쇼핑몰 20,136000,0,도시 18,지역 6,쇼핑몰 유형 1,두번구운돌김선물세트,122
TRAIN_2787,2,쇼핑몰 6,320000,0,도시 6,지역 1,쇼핑몰 유형 3,프리미엄한우선물세트,271
TRAIN_2788,1,쇼핑몰 37,107000,0,도시 16,지역 3,쇼핑몰 유형 1,특별한선택스팸선물세트,324
TRAIN_2789,2,쇼핑몰 8,255000,0,도시 8,지역 1,쇼핑몰 유형 3,자연산프리미엄버섯선물세트,177
TRAIN_2790,1,쇼핑몰 65,225000,0,도시 16,지역 2,쇼핑몰 유형 2,프리미엄한과선물세트,41
TRAIN_2791,1,쇼핑몰 44,67000,0,도시 16,지역 3,쇼핑몰 유형 2,최적의선택스팸선물세트,513
TRAIN_2792,0,쇼핑몰 77,225000,0,도시 16,지역 3,쇼핑몰 유형 1,고급한과선물세트,14
TRAIN_2793,1,쇼핑몰 28,113000,0,도시 23,지역 1,쇼핑몰 유형 1,스페셜올리브유선물세트,148
TRAIN_2794,1,쇼핑몰 61,150000,0,도시 5,지역 4,쇼핑몰 유형 1,최고의선택스팸선물세트,161
TRAIN_2795,0,쇼핑몰 76,67000,0,도시 16,지역 1,쇼핑몰 유형 1,실속형견과류선물세트,203
TRAIN_2796,1,쇼핑몰 32,126000,0,도시 16,지역 1,쇼핑몰 유형 1,감동스팸선물세트,41
TRAIN_2797,2,쇼핑몰 10,112000,0,도시 10,지역 4,쇼핑몰 유형 1,프리미엄올리브유선물세트,28
TRAIN_2798,1,쇼핑몰 76,135000,0,도시 16,지역 1,쇼핑몰 유형 1,손질새우선물세트,796
TRAIN_2799,0,쇼핑몰 11,70000,1,도시 5,지역 4,쇼핑몰 유형 3,최적의선택스팸선물세트,472
TRAIN_2800,1,쇼핑몰 6,69000,0,도시 6,지역 1,쇼핑몰 유형 3,특선스페셜스팸선물세트,215
TRAIN_2801,1,쇼핑몰 47,113000,0,도시 1,지역 1,쇼핑몰 유형 1,발효홍삼선물세트,26
TRAIN_2802,2,쇼핑몰 12,115000,1,도시 11,지역 3,쇼핑몰 유형 2,블랙타이거새우선물세트,527
TRAIN_2803,2,쇼핑몰 63,79000,0,도시 16,지역 3,쇼핑몰 유형 2,알찬스팸선물세트,109
TRAIN_2804,2,쇼핑몰 65,84000,0,도시 16,지역 2,쇼핑몰 유형 2,최적의선택스팸선물세트,541
TRAIN_2805,2,쇼핑몰 66,224000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄한과선물세트,40
TRAIN_2806,0,쇼핑몰 41,224000,0,도시 16,지역 4,쇼핑몰 유형 2,고급한과선물세트,40
TRAIN_2807,0,쇼핑몰 19,161000,0,도시 17,지역 1,쇼핑몰 유형 3,최고의선택스팸선물세트,80
TRAIN_2808,2,쇼핑몰 75,148000,0,도시 16,지역 4,쇼핑몰 유형 3,최고의선택스팸선물세트,149
TRAIN_2809,1,쇼핑몰 74,142000,0,도시 16,지역 2,쇼핑몰 유형 2,명품반건시곶감선물세트,432
TRAIN_2810,0,쇼핑몰 9,41000,0,도시 9,지역 4,쇼핑몰 유형 1,특선스팸선물세트,108
TRAIN_2811,2,쇼핑몰 20,225000,0,도시 18,지역 6,쇼핑몰 유형 1,고급한과선물세트,40
TRAIN_2812,2,쇼핑몰 66,334000,0,도시 16,지역 1,쇼핑몰 유형 2,유기농송이버섯선물세트,175
TRAIN_2813,2,쇼핑몰 43,339000,0,도시 5,지역 4,쇼핑몰 유형 1,프리미엄한우선물세트,42
TRAIN_2814,1,쇼핑몰 26,70000,0,도시 6,지역 1,쇼핑몰 유형 1,스팸안심특선,135
TRAIN_2815,1,쇼핑몰 46,113000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄올리브유선물세트,204
TRAIN_2816,2,쇼핑몰 63,305000,0,도시 16,지역 3,쇼핑몰 유형 2,자연산생송이버섯선물세트,81
TRAIN_2817,1,쇼핑몰 46,220000,1,도시 16,지역 3,쇼핑몰 유형 1,최고급송이버섯선물세트,593
TRAIN_2818,2,쇼핑몰 53,82000,0,도시 16,지역 1,쇼핑몰 유형 3,건강담은견과류선물세트,94
TRAIN_2819,0,쇼핑몰 68,133000,0,도시 16,지역 4,쇼핑몰 유형 1,고당도샤인머스캣선물세트,743
TRAIN_2820,2,쇼핑몰 63,131000,0,도시 16,지역 3,쇼핑몰 유형 2,두번구운돌김선물세트,26
TRAIN_2821,1,쇼핑몰 1,224000,1,도시 1,지역 1,쇼핑몰 유형 2,최고급송이버섯선물세트,406
TRAIN_2822,2,쇼핑몰 60,183000,0,도시 16,지역 1,쇼핑몰 유형 1,한과종합선물세트,27
TRAIN_2823,1,쇼핑몰 1,137000,0,도시 1,지역 1,쇼핑몰 유형 2,손질새우선물세트,311
TRAIN_2824,2,쇼핑몰 18,118000,0,도시 16,지역 5,쇼핑몰 유형 1,프리미엄왕곶감선물세트,285
TRAIN_2825,0,쇼핑몰 19,225000,0,도시 17,지역 1,쇼핑몰 유형 3,고급한과선물세트,53
TRAIN_2826,1,쇼핑몰 56,113000,0,도시 16,지역 4,쇼핑몰 유형 1,자연산새우선물세트,554
TRAIN_2827,2,쇼핑몰 69,42000,0,도시 5,지역 4,쇼핑몰 유형 2,특선스팸선물세트,27
TRAIN_2828,0,쇼핑몰 39,87000,0,도시 24,지역 1,쇼핑몰 유형 1,건강담은견과류선물세트,134
TRAIN_2829,2,쇼핑몰 43,85000,0,도시 5,지역 4,쇼핑몰 유형 1,특별한선택스팸선물세트,352
TRAIN_2830,2,쇼핑몰 71,136000,0,도시 16,지역 3,쇼핑몰 유형 1,손질새우선물세트,242
TRAIN_2831,0,쇼핑몰 50,340000,0,도시 16,지역 3,쇼핑몰 유형 1,1++등급한우선물세트,81
TRAIN_2832,1,쇼핑몰 28,73000,0,도시 23,지역 1,쇼핑몰 유형 1,알찬스팸선물세트,501
TRAIN_2833,2,쇼핑몰 19,320000,0,도시 17,지역 1,쇼핑몰 유형 3,프리미엄한우선물세트,41
TRAIN_2834,0,쇼핑몰 72,111000,0,도시 21,지역 1,쇼핑몰 유형 1,특별한선택스팸선물세트,958
TRAIN_2835,1,쇼핑몰 62,131000,0,도시 16,지역 3,쇼핑몰 유형 3,두번구운돌김선물세트,189
TRAIN_2836,0,쇼핑몰 20,329000,0,도시 18,지역 6,쇼핑몰 유형 1,1++등급한우선물세트,15
TRAIN_2837,1,쇼핑몰 22,70000,0,도시 20,지역 4,쇼핑몰 유형 2,스팸안심특선,55
TRAIN_2838,2,쇼핑몰 48,150000,0,도시 16,지역 3,쇼핑몰 유형 3,프리미엄특선스팸선물세트,243
TRAIN_2839,2,쇼핑몰 72,81000,0,도시 21,지역 1,쇼핑몰 유형 1,알찬스팸선물세트,527
TRAIN_2840,1,쇼핑몰 67,164000,0,도시 6,지역 1,쇼핑몰 유형 1,최고의선택스팸선물세트,243
TRAIN_2841,0,쇼핑몰 9,221000,1,도시 9,지역 4,쇼핑몰 유형 1,자연산생송이버섯선물세트,419
TRAIN_2842,1,쇼핑몰 76,70000,0,도시 16,지역 1,쇼핑몰 유형 1,특선스페셜스팸선물세트,42
TRAIN_2843,0,쇼핑몰 55,201000,0,도시 5,지역 4,쇼핑몰 유형 2,블랙타이거새우선물세트,230
TRAIN_2844,1,쇼핑몰 64,220000,1,도시 6,지역 1,쇼핑몰 유형 3,유기농송이버섯선물세트,1149
TRAIN_2845,2,쇼핑몰 72,113000,0,도시 21,지역 1,쇼핑몰 유형 1,명품샤인머스캣선물세트,1621
TRAIN_2846,0,쇼핑몰 38,136000,0,도시 16,지역 1,쇼핑몰 유형 2,재래김특선세트,96
TRAIN_2847,0,쇼핑몰 44,339000,0,도시 16,지역 3,쇼핑몰 유형 2,1++등급한우선물세트,15
TRAIN_2848,2,쇼핑몰 46,224000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄한과선물세트,150
TRAIN_2849,1,쇼핑몰 58,136000,0,도시 16,지역 1,쇼핑몰 유형 1,재래김특선세트,258
TRAIN_2850,1,쇼핑몰 30,225000,0,도시 5,지역 4,쇼핑몰 유형 2,프리미엄한과선물세트,26
TRAIN_2851,0,쇼핑몰 18,132000,0,도시 16,지역 5,쇼핑몰 유형 1,재래김특선세트,42
TRAIN_2852,2,쇼핑몰 40,278000,0,도시 6,지역 1,쇼핑몰 유형 1,보리굴비프리미엄선물세트,122
TRAIN_2853,2,쇼핑몰 19,136000,0,도시 17,지역 1,쇼핑몰 유형 3,재래김특선세트,121
TRAIN_2854,1,쇼핑몰 43,191000,0,도시 5,지역 4,쇼핑몰 유형 1,건강가득버섯선물세트,26
TRAIN_2855,2,쇼핑몰 58,197000,0,도시 16,지역 1,쇼핑몰 유형 1,건강가득버섯선물세트,54
TRAIN_2856,1,쇼핑몰 72,136000,0,도시 21,지역 1,쇼핑몰 유형 1,명품맛김선물세트,148
TRAIN_2857,2,쇼핑몰 73,109000,0,도시 16,지역 8,쇼핑몰 유형 1,특별한선택스팸선물세트,717
TRAIN_2858,1,쇼핑몰 33,113000,1,도시 16,지역 2,쇼핑몰 유형 1,알찬표고버섯3종세트,136
TRAIN_2859,0,쇼핑몰 16,113000,1,도시 14,지역 4,쇼핑몰 유형 3,알찬표고버섯3종세트,123
TRAIN_2860,1,쇼핑몰 70,132000,0,도시 16,지역 3,쇼핑몰 유형 1,손질새우선물세트,94
TRAIN_2861,2,쇼핑몰 68,212000,0,도시 16,지역 4,쇼핑몰 유형 1,명절혼합과일선물세트,42
TRAIN_2862,0,쇼핑몰 54,212000,0,도시 16,지역 1,쇼핑몰 유형 1,종합과일선물세트,69
TRAIN_2863,2,쇼핑몰 75,41000,0,도시 16,지역 4,쇼핑몰 유형 3,실속스팸선물세트,271
TRAIN_2864,1,쇼핑몰 35,136000,0,도시 16,지역 4,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,310
TRAIN_2865,0,쇼핑몰 4,150000,0,도시 4,지역 3,쇼핑몰 유형 1,프리미엄특선스팸선물세트,82
TRAIN_2866,2,쇼핑몰 3,114000,1,도시 3,지역 1,쇼핑몰 유형 1,블랙타이거새우선물세트,3172
TRAIN_2867,2,쇼핑몰 15,143000,0,도시 6,지역 1,쇼핑몰 유형 2,프리미엄왕곶감선물세트,621
TRAIN_2868,2,쇼핑몰 5,339000,0,도시 5,지역 4,쇼핑몰 유형 1,명품한우선물세트,55
TRAIN_2869,2,쇼핑몰 67,152000,0,도시 6,지역 1,쇼핑몰 유형 1,프리미엄종합스팸선물세트,676
TRAIN_2870,2,쇼핑몰 31,141000,0,도시 16,지역 3,쇼핑몰 유형 3,명품반건시곶감선물세트,487
TRAIN_2871,1,쇼핑몰 49,224000,0,도시 16,지역 3,쇼핑몰 유형 2,프리미엄한과선물세트,177
TRAIN_2872,1,쇼핑몰 46,69000,0,도시 16,지역 3,쇼핑몰 유형 1,특선스페셜스팸선물세트,14
TRAIN_2873,0,쇼핑몰 47,67000,0,도시 1,지역 1,쇼핑몰 유형 1,행복스팸선물세트,1363
TRAIN_2874,0,쇼핑몰 29,152000,0,도시 24,지역 1,쇼핑몰 유형 3,고당도샤인머스캣선물세트,312
TRAIN_2875,1,쇼핑몰 7,138000,0,도시 7,지역 1,쇼핑몰 유형 1,손질새우선물세트,539
TRAIN_2876,0,쇼핑몰 37,120000,0,도시 16,지역 3,쇼핑몰 유형 1,손질새우선물세트,189
TRAIN_2877,0,쇼핑몰 69,119000,0,도시 5,지역 4,쇼핑몰 유형 2,손질새우선물세트,366
TRAIN_2878,0,쇼핑몰 2,221000,0,도시 2,지역 2,쇼핑몰 유형 3,블랙타이거새우선물세트,675
TRAIN_2879,0,쇼핑몰 21,73000,1,도시 19,지역 4,쇼핑몰 유형 1,알찬스팸선물세트,176
TRAIN_2880,2,쇼핑몰 54,144000,0,도시 16,지역 1,쇼핑몰 유형 1,감동스팸선물세트,55
TRAIN_2881,1,쇼핑몰 11,206000,0,도시 5,지역 4,쇼핑몰 유형 3,자연산프리미엄버섯선물세트,149
TRAIN_2882,0,쇼핑몰 29,84000,0,도시 24,지역 1,쇼핑몰 유형 3,건강담은견과류선물세트,285
TRAIN_2883,0,쇼핑몰 74,330000,0,도시 16,지역 2,쇼핑몰 유형 2,명품한우선물세트,42
TRAIN_2884,0,쇼핑몰 77,109000,0,도시 16,지역 3,쇼핑몰 유형 1,특별한선택스팸선물세트,230
TRAIN_2885,1,쇼핑몰 51,320000,0,도시 6,지역 1,쇼핑몰 유형 1,명품한우선물세트,26
TRAIN_2886,1,쇼핑몰 38,152000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄고당도샤인머스캣선물세트,109
TRAIN_2887,0,쇼핑몰 31,41000,0,도시 16,지역 3,쇼핑몰 유형 3,특선스팸선물세트,231
TRAIN_2888,1,쇼핑몰 9,135000,0,도시 9,지역 4,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,404
TRAIN_2889,1,쇼핑몰 18,198000,0,도시 16,지역 5,쇼핑몰 유형 1,건강가득버섯선물세트,28
TRAIN_2890,0,쇼핑몰 60,211000,0,도시 16,지역 1,쇼핑몰 유형 1,종합과일선물세트,28
TRAIN_2891,2,쇼핑몰 15,67000,0,도시 6,지역 1,쇼핑몰 유형 2,행복스팸선물세트,190
TRAIN_2892,0,쇼핑몰 32,40000,0,도시 16,지역 1,쇼핑몰 유형 1,특선스팸선물세트,175
TRAIN_2893,2,쇼핑몰 60,136000,0,도시 16,지역 1,쇼핑몰 유형 1,명품맛김선물세트,82
TRAIN_2894,2,쇼핑몰 37,131000,0,도시 16,지역 3,쇼핑몰 유형 1,명품맛김선물세트,122
TRAIN_2895,1,쇼핑몰 4,220000,1,도시 4,지역 3,쇼핑몰 유형 1,최고급송이버섯선물세트,528
TRAIN_2896,0,쇼핑몰 49,339000,0,도시 16,지역 3,쇼핑몰 유형 2,1++등급한우선물세트,13
TRAIN_2897,2,쇼핑몰 74,225000,0,도시 16,지역 2,쇼핑몰 유형 2,고급한과선물세트,42
TRAIN_2898,0,쇼핑몰 8,73000,1,도시 8,지역 1,쇼핑몰 유형 3,최적의선택스팸선물세트,1351
TRAIN_2899,0,쇼핑몰 29,136000,0,도시 24,지역 1,쇼핑몰 유형 3,상주반건시곶감선물세트,177
TRAIN_2900,0,쇼핑몰 11,133000,0,도시 5,지역 4,쇼핑몰 유형 3,감동스팸선물세트,68
TRAIN_2901,2,쇼핑몰 51,225000,0,도시 6,지역 1,쇼핑몰 유형 1,고급한과선물세트,68
TRAIN_2902,2,쇼핑몰 37,270000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄한우선물세트,13
TRAIN_2903,0,쇼핑몰 51,68000,0,도시 6,지역 1,쇼핑몰 유형 1,특선스팸선물세트,190
TRAIN_2904,2,쇼핑몰 48,136000,0,도시 16,지역 3,쇼핑몰 유형 3,감동스팸선물세트,28
TRAIN_2905,1,쇼핑몰 48,71000,0,도시 16,지역 3,쇼핑몰 유형 3,알찬스팸선물세트,67
TRAIN_2906,2,쇼핑몰 48,278000,0,도시 16,지역 3,쇼핑몰 유형 3,명품굴비선물세트,135
TRAIN_2907,0,쇼핑몰 4,207000,0,도시 4,지역 3,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,69
TRAIN_2908,0,쇼핑몰 53,67000,0,도시 16,지역 1,쇼핑몰 유형 3,건강담은견과류선물세트,175
TRAIN_2909,1,쇼핑몰 13,220000,1,도시 12,지역 3,쇼핑몰 유형 1,자연산생송이버섯선물세트,256
TRAIN_2910,1,쇼핑몰 18,224000,1,도시 16,지역 5,쇼핑몰 유형 1,유기농송이버섯선물세트,271
TRAIN_2911,1,쇼핑몰 5,278000,0,도시 5,지역 4,쇼핑몰 유형 1,보리굴비프리미엄선물세트,14
TRAIN_2912,0,쇼핑몰 76,136000,0,도시 16,지역 1,쇼핑몰 유형 1,두번구운돌김선물세트,149
TRAIN_2913,2,쇼핑몰 31,150000,0,도시 16,지역 3,쇼핑몰 유형 3,프리미엄종합스팸선물세트,216
TRAIN_2914,2,쇼핑몰 73,115000,0,도시 16,지역 8,쇼핑몰 유형 1,유기농올리브유선물세트,122
TRAIN_2915,2,쇼핑몰 49,145000,0,도시 16,지역 3,쇼핑몰 유형 2,프리미엄왕곶감선물세트,554
TRAIN_2916,0,쇼핑몰 61,153000,0,도시 5,지역 4,쇼핑몰 유형 1,프리미엄특선스팸선물세트,54
TRAIN_2917,1,쇼핑몰 71,39000,0,도시 16,지역 3,쇼핑몰 유형 1,특선스팸선물세트,55
TRAIN_2918,1,쇼핑몰 51,73000,0,도시 6,지역 1,쇼핑몰 유형 1,프리미엄견과선물세트,298
TRAIN_2919,2,쇼핑몰 64,112000,0,도시 6,지역 1,쇼핑몰 유형 3,건강가득홍삼선물세트,41
TRAIN_2920,0,쇼핑몰 16,200000,0,도시 14,지역 4,쇼핑몰 유형 3,블랙타이거새우선물세트,269
TRAIN_2921,1,쇼핑몰 8,277000,0,도시 8,지역 1,쇼핑몰 유형 3,영광굴비선물세트,67
TRAIN_2922,0,쇼핑몰 2,156000,0,도시 2,지역 2,쇼핑몰 유형 3,명품샤인머스캣선물세트,581
TRAIN_2923,2,쇼핑몰 19,145000,0,도시 17,지역 1,쇼핑몰 유형 3,감동스팸선물세트,94
TRAIN_2924,2,쇼핑몰 73,254000,0,도시 16,지역 8,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,27
TRAIN_2925,0,쇼핑몰 37,108000,0,도시 16,지역 3,쇼핑몰 유형 1,특별한선택스팸선물세트,243
TRAIN_2926,2,쇼핑몰 9,69000,0,도시 9,지역 4,쇼핑몰 유형 1,스팸안심특선,94
TRAIN_2927,2,쇼핑몰 49,40000,0,도시 16,지역 3,쇼핑몰 유형 2,특선스팸선물세트,41
TRAIN_2928,1,쇼핑몰 52,67000,0,도시 16,지역 1,쇼핑몰 유형 2,실속스팸선물세트,917
TRAIN_2929,2,쇼핑몰 24,152000,0,도시 21,지역 1,쇼핑몰 유형 1,프리미엄종합스팸선물세트,107
TRAIN_2930,0,쇼핑몰 6,221000,1,도시 6,지역 1,쇼핑몰 유형 3,최고급송이버섯선물세트,1743
TRAIN_2931,1,쇼핑몰 35,340000,0,도시 16,지역 4,쇼핑몰 유형 1,명품한우선물세트,40
TRAIN_2932,0,쇼핑몰 8,67000,0,도시 8,지역 1,쇼핑몰 유형 3,행복스팸선물세트,1297
TRAIN_2933,0,쇼핑몰 23,136000,0,도시 6,지역 1,쇼핑몰 유형 2,상주반건시곶감선물세트,312
TRAIN_2934,2,쇼핑몰 60,136000,0,도시 16,지역 1,쇼핑몰 유형 1,재래김특선세트,80
TRAIN_2935,0,쇼핑몰 54,68000,0,도시 16,지역 1,쇼핑몰 유형 1,프리미엄견과선물세트,258
TRAIN_2936,0,쇼핑몰 52,67000,0,도시 16,지역 1,쇼핑몰 유형 2,실속스팸선물세트,796
TRAIN_2937,0,쇼핑몰 7,136000,0,도시 7,지역 1,쇼핑몰 유형 1,명품맛김선물세트,96
TRAIN_2938,2,쇼핑몰 26,212000,0,도시 6,지역 1,쇼핑몰 유형 1,종합과일선물세트,15
TRAIN_2939,1,쇼핑몰 19,221000,0,도시 17,지역 1,쇼핑몰 유형 3,블랙타이거새우선물세트,528
TRAIN_2940,1,쇼핑몰 67,135000,0,도시 6,지역 1,쇼핑몰 유형 1,손질새우선물세트,987
TRAIN_2941,1,쇼핑몰 58,72000,0,도시 16,지역 1,쇼핑몰 유형 1,실속형견과류선물세트,163
TRAIN_2942,1,쇼핑몰 76,73000,0,도시 16,지역 1,쇼핑몰 유형 1,최적의선택스팸선물세트,850
TRAIN_2943,1,쇼핑몰 40,197000,0,도시 6,지역 1,쇼핑몰 유형 1,건강가득버섯선물세트,26
TRAIN_2944,1,쇼핑몰 52,147000,0,도시 16,지역 1,쇼핑몰 유형 2,자연산새우선물세트,501
TRAIN_2945,2,쇼핑몰 33,136000,0,도시 16,지역 2,쇼핑몰 유형 1,두번구운돌김선물세트,26
TRAIN_2946,0,쇼핑몰 72,330000,0,도시 21,지역 1,쇼핑몰 유형 1,1++등급한우선물세트,53
TRAIN_2947,0,쇼핑몰 14,223000,1,도시 13,지역 1,쇼핑몰 유형 1,자연산생송이버섯선물세트,850
